"seller_id","category_name","year_month_order","gross_merchandise_value"
"5656537e588803a555b8eb41f07a944b",audio,"2017-10",153.78
"6560211a19b47992c3666cc44a7e94c0",audio,"2017-10",534.0
"7040e82f899a04d1b434b795a43b4617",audio,"2017-10",259.69998
"70a12e78e608ac31179aea7f8422044b",audio,"2017-10",85.0
b2ba3715d723d245138f291a6fe42594,audio,"2017-10",1316.0001
"080199a181c46c657dc5aa235411be3b",auto,"2017-10",1076.9401
"0d4c8269e7f0401201794deef160edd6",auto,"2017-10",566.65
"10ff823eda2b032e2c93d17a7d294736",auto,"2017-10",189.99
"13f57c12a00ed4610db646b913a7f5c6",auto,"2017-10",123.0
"16090f2ca825584b5a147ab24aa30c86",auto,"2017-10",305.49
"17908cf9b444ee34047cadd5c0f4a516",auto,"2017-10",409.99
"25cf099de44674fde97473224f9d59ab",auto,"2017-10",127.18
"2b1a40c1daabc6ca280c4b815c101841",auto,"2017-10",1725.8999
"2fdde51ad3e12f297da656d4fbd5d0b5",auto,"2017-10",2980.0
"35857757f553273b1056c1cabdace7fb",auto,"2017-10",54.9
"3a1a1fec38dd360f15fc912e821e169d",auto,"2017-10",259.0
"3db66a856d18a9cba7c9241fc5221c50",auto,"2017-10",199.79999
"3f995f07c49d0d55a99d5c54957f7d81",auto,"2017-10",417.0
"45d33f715e24d15a6ccf5c17b3a23e3c",auto,"2017-10",279.8
"4e922959ae960d389249c378d1c939f5",auto,"2017-10",155.0
"525e75a6fb1454a2325ab1734bcec221",auto,"2017-10",49.9
"5ee7fd217d08dfe5d3e2f51f96a12c9a",auto,"2017-10",115.0
"60562ab00b8054280520d390c8c0045c",auto,"2017-10",165.0
"6338ea67c41078a46ad99cc009654956",auto,"2017-10",112.1
"6a8b085f816a1f75f92dbac6eb545f8f",auto,"2017-10",172.4
"6edacfd9f9074789dad6d62ba7950b9c",auto,"2017-10",37.9
"712e6ed8aa4aa1fa65dab41fed5737e4",auto,"2017-10",917.0
"7142540dd4c91e2237acb7e911c4eba2",auto,"2017-10",1333.7001
"7ddcbb64b5bc1ef36ca8c151f6ec77df",auto,"2017-10",181.93001
"8160255418d5aaa7dbdc9f4c64ebda44",auto,"2017-10",319.8
"8581055ce74af1daba164fdbd55a40de",auto,"2017-10",1845.4001
"85d9eb9ddc5d00ca9336a2219c97bb13",auto,"2017-10",31.8
"863d2ebcd347ce4922de7a0f9a5581d6",auto,"2017-10",55.65
"9c068d10aca38e85c50202e17b4a7e88",auto,"2017-10",1084.7
a1474fd46fd3430168f7ec202da39408,auto,"2017-10",831.0
a938325a4b357fd23a6a4d5bb126408e,auto,"2017-10",158.0
a9ae440659f48b7849df83e82734150b,auto,"2017-10",285.0
b4ffb71f0cb1b1c3d63fad021ecf93e1,auto,"2017-10",739.16
b6e1504972665f739dec4facb9943775,auto,"2017-10",25.3
bba74270a87732727b5a3b4fd9ac1c39,auto,"2017-10",1399.97
bd697db56ff8e7c9cd1abeb7f72029b2,auto,"2017-10",219.99
c003204e1ab016dfa150abc119207b24,auto,"2017-10",109.9
c8b0e2b0a7095e5d8219575d5e7e1181,auto,"2017-10",344.97
c990d6cf976a5718aaedc539f383ab88,auto,"2017-10",19.9
c9c7905cffc4ef9ff9f113554423e671,auto,"2017-10",197.97
d71d863e5ef30d94e440c11be17dcd8f,auto,"2017-10",299.0
dee656f0f566ed1aa85bd137c943f08f,auto,"2017-10",39.99
e96498ed8daaa3e9c23f7a62da76591c,auto,"2017-10",509.99
f27e33c6d29b5138fa9967bcd445b6d5,auto,"2017-10",119.9
f435898e493ba0356019a0b1cb8b55b1,auto,"2017-10",235.43
f5b44895715ddfe3087dc414f30268f3,auto,"2017-10",19.0
f63d8f293af3a6454377546bd9dd19ff,auto,"2017-10",348.0
f682e0f848abafc6f41e0d4e868c66ef,auto,"2017-10",169.99
fa8d335d68129e464e60c1826a683e96,auto,"2017-10",139.9
"05f51e13da97139648b8125c31e5f51b",baby,"2017-10",881.45996
"1b938a7ec6ac5061a66a3766e0e75f90",baby,"2017-10",294.5
"1d8dbc4f32378d715c717c1c1fc57bae",baby,"2017-10",549.7
"1f9ab4708f3056ede07124aad39a2554",baby,"2017-10",699.6
"23d7c96d4a1160db1c726b248601b25a",baby,"2017-10",319.8
"25e6ffe976bd75618accfe16cefcbd0d",baby,"2017-10",99.0
"2d50d6282f8aa2257819a77bfaa0efe0",baby,"2017-10",35.0
"45d33f715e24d15a6ccf5c17b3a23e3c",baby,"2017-10",207.48
"46dc3b2cc0980fb8ec44634e21d2718e",baby,"2017-10",1049.89
"4b9750c8ad28220fe6702d4ecb7c898f",baby,"2017-10",293.4
"503c1de08ae81a2d86f17951b204db55",baby,"2017-10",679.99
"5a8e7d5003a1f221f9e1d6e411de7c23",baby,"2017-10",79.9
"5a93f3ab0ef4c84ed5e1b5dbf23978bc",baby,"2017-10",233.82
"5dceca129747e92ff8ef7a997dc4f8ca",baby,"2017-10",3215.0
"7a67c85e85bb2ce8582c35f2203ad736",baby,"2017-10",129.95
"7aa4334be125fcdd2ba64b3180029f14",baby,"2017-10",239.8
"827f8f69dfa529c561901c4f2e0f332f",baby,"2017-10",29.9
"83645b1645cdee8953ee54c29ceed564",baby,"2017-10",157.9
"8444e55c1f13cd5c179851e5ca5ebd00",baby,"2017-10",99.0
"855668e0971d4dfd7bef1b6a4133b41b",baby,"2017-10",1382.9199
"8b87cd0d43d49b9bdf40f56229364d59",baby,"2017-10",250.0
"94b9108d4b637ba65bb4f1e53cfcf8d8",baby,"2017-10",3.85
"95e03ca3d4146e4011985981aeb959b9",baby,"2017-10",399.8
"977f9f63dd360c2a32ece2f93ad6d306",baby,"2017-10",90.9
"9d5a9018aee56acb367ba9c3f05d1d6a",baby,"2017-10",175.99
a3a38f4affed601eb87a97788c949667,baby,"2017-10",69.9
aafe36600ce604f205b86b5084d3d767,baby,"2017-10",429.3
ac3508719a1d8f5b7614b798f70af136,baby,"2017-10",119.89
ad781527c93d00d89a11eecd9dcad7c1,baby,"2017-10",1439.91
adbc26658d6c7b4b6219f9d934598091,baby,"2017-10",130.0
b2ba3715d723d245138f291a6fe42594,baby,"2017-10",484.69998
b9c0ffa92f3ff9a5a3d45ef7213c0842,baby,"2017-10",180.0
bbad7e518d7af88a0897397ffdca1979,baby,"2017-10",75.8
bf3c6d2a28b2b5501e6c15448982dcc9,baby,"2017-10",352.8
bfd27a966d91cfaafdb25d076585f0da,baby,"2017-10",387.0
c6bda72e4dbf5c5866b13cb1810c6d03,baby,"2017-10",109.9
cd68562d3f44870c08922d380acae552,baby,"2017-10",338.0
d673a59aac7a70d8b01e6902bf090a11,baby,"2017-10",65.5
d98eec89afa3380e14463da2aabaea72,baby,"2017-10",79.97
e48b04bf1aa1ef711caebeb7aede6180,baby,"2017-10",136.5
ec933281fb017b5020d06df29c3f77e8,baby,"2017-10",338.0
f680f85bee2d253556ac91be391d2c82,baby,"2017-10",87.98
fa40cc5b934574b62717c68f3d678b6d,baby,"2017-10",73.8
"004c9cd9d87a3c30c522c48c4fc07416",bed_bath_table,"2017-10",679.85
"00ee68308b45bc5e2660cd833c3f81cc",bed_bath_table,"2017-10",1016.0
"0bae85eb84b9fb3bd773911e89288d54",bed_bath_table,"2017-10",86.7
"0be8ff43f22e456b4e0371b2245e4d01",bed_bath_table,"2017-10",65.9
"0c8380b62e38e8a1e6adbeba7eb9688c",bed_bath_table,"2017-10",319.5
"14ee35374a7876217954b5fa08e50463",bed_bath_table,"2017-10",119.0
"1771297ac436903d1dd6b0e9279aa505",bed_bath_table,"2017-10",98.6
"17ca9b9e9b9ef8fdb529001b49ebb50f",bed_bath_table,"2017-10",105.94
"1835b56ce799e6a4dc4eddc053f04066",bed_bath_table,"2017-10",1866.4497
"1900267e848ceeba8fa32d80c1a5f5a8",bed_bath_table,"2017-10",1312.72
"1a3df491d1c4f1589fc2b934ada68bf2",bed_bath_table,"2017-10",1529.0001
"1c129092bf23f28a5930387c980c0dfc",bed_bath_table,"2017-10",1377.0004
"1dfe5347016252a7884b694d4f10f5c4",bed_bath_table,"2017-10",61.0
"259f7b5e6e482c230e5bfaa670b6bb8f",bed_bath_table,"2017-10",265.77002
"2d50d6282f8aa2257819a77bfaa0efe0",bed_bath_table,"2017-10",575.88
"3771c85bac139d2344864ede5d9341e3",bed_bath_table,"2017-10",13.9
"37be5a7c751166fbc5f8ccba4119e043",bed_bath_table,"2017-10",1099.9501
"391fc6631aebcf3004804e51b40bcf1e",bed_bath_table,"2017-10",233.75
"3b15288545f8928d3e65a8f949a28291",bed_bath_table,"2017-10",1158.89
"41b39e28db005d9731d9d485a83b4c38",bed_bath_table,"2017-10",858.90015
"4200ddf1967c5e41e48db62bc6d4b5ac",bed_bath_table,"2017-10",168.99998
"4a3ca9315b744ce9f8e9374361493884",bed_bath_table,"2017-10",10513.349
"534a01cc6df1e034e05c32028a291fa2",bed_bath_table,"2017-10",48.99
"54965bbe3e4f07ae045b90b0b8541f52",bed_bath_table,"2017-10",895.0
"602044f2c16190c2c6e45eb35c2e21cb",bed_bath_table,"2017-10",149.98999
"6fd52c528dcb38be2eea044946b811f8",bed_bath_table,"2017-10",1110.8999
"76d64c4aca3a7baf218bf93ef7fa768d",bed_bath_table,"2017-10",140.0
"7aa4334be125fcdd2ba64b3180029f14",bed_bath_table,"2017-10",51.98
"8160255418d5aaa7dbdc9f4c64ebda44",bed_bath_table,"2017-10",726.30005
"81ed90f07c0bacb7594940ba2ef676aa",bed_bath_table,"2017-10",149.0
"822166ed1e47908f7cfb49946d03c726",bed_bath_table,"2017-10",368.59
"8a32e327fe2c1b3511609d81aaf9f042",bed_bath_table,"2017-10",129.98
"8ab42aa58097fd4668d60cc648225d5f",bed_bath_table,"2017-10",175.0
"972d0f9cf61b499a4812cf0bfa3ad3c4",bed_bath_table,"2017-10",429.88998
a3a38f4affed601eb87a97788c949667,bed_bath_table,"2017-10",139.8
a3e9a2c700480d9bb01fba070ba80a0e,bed_bath_table,"2017-10",578.0
a673821011d0cec28146ea42f5ab767f,bed_bath_table,"2017-10",199.8
b45d7ebfb7378630f1bcd74b6ff86ff7,bed_bath_table,"2017-10",59.9
b56828a9f9027f3c918c04ca720d9e3c,bed_bath_table,"2017-10",120.0
b5abf4f36adc043117b4fca82c22984c,bed_bath_table,"2017-10",61.9
cca3071e3e9bb7d12640c9fbe2301306,bed_bath_table,"2017-10",2727.14
cce6ab8d1682639fe45ab70234f1665f,bed_bath_table,"2017-10",520.0
cfb1a033743668a192316f3c6d1d2671,bed_bath_table,"2017-10",1245.4001
d1c281d3ae149232351cd8c8cc885f0d,bed_bath_table,"2017-10",875.9099
d2374cbcbb3ca4ab1086534108cc3ab7,bed_bath_table,"2017-10",1657.5605
d4e12e7884759a14fa0f5f896c791cae,bed_bath_table,"2017-10",49.8
da8622b14eb17ae2831f4ac5b9dab84a,bed_bath_table,"2017-10",7673.896
dc4a0fc896dc34b0d5bfec8438291c80,bed_bath_table,"2017-10",1806.0201
dd2bdf855a9172734fbc3744021ae9b9,bed_bath_table,"2017-10",229.7
e06f09ec0a4aca210779cf1cfc63cf19,bed_bath_table,"2017-10",50.5
fdb9095204a334cd8872252ffec6f2db,bed_bath_table,"2017-10",300.0
"343e716476e3748b069f980efbaa294e",books_general_interest,"2017-10",22.9
"527801b552d0077ffd170872eb49683b",books_general_interest,"2017-10",301.6
"669ae81880e08f269a64487cfb287169",books_general_interest,"2017-10",230.0
a2fa0bdc798ee84cdb08281337cf4fb6,books_general_interest,"2017-10",180.0
"2953ce3a88f5e3c3b696d77fc9e4c8eb",books_technical,"2017-10",35.0
"4ba52dfeba874da5b9ee7b17c7494f04",books_technical,"2017-10",307.0
"72bc2cce903c872fe376a8faaa81d237",books_technical,"2017-10",538.0
"4e922959ae960d389249c378d1c939f5",cds_dvds_musicals,"2017-10",45.0
"0d85bbda9889ce1f7e63778d24f346eb",christmas_supplies,"2017-10",176.8
"113e3a788b935f48aad63e1c41dac1bd",christmas_supplies,"2017-10",154.25002
"152ee17e4c8aaf53dac99f3462e4999b",christmas_supplies,"2017-10",57.0
"5abb8ea023c77787f2c15da891c8d384",cine_photo,"2017-10",69.0
"53243585a1d6dc2643021fd1853d8905",computers,"2017-10",34393.94
a00824eb9093d40e589b940ec45c4eb0,computers,"2017-10",5999.98
"04fdea0c111866e6cf812f1570d6b5bd",computers_accessories,"2017-10",95.0
"0b90b6df587eb83608a64ea8b390cf07",computers_accessories,"2017-10",193.8
"0be8ff43f22e456b4e0371b2245e4d01",computers_accessories,"2017-10",49.8
"0db783cfcd3b73998abc6e10e59a102f",computers_accessories,"2017-10",36.9
"165fc07beebdcb6190fba8a06db2a449",computers_accessories,"2017-10",781.6
"1660ad786c27fd935378b6192a90b417",computers_accessories,"2017-10",350.0
"17e34d8224d27a541263c4c64b11a56b",computers_accessories,"2017-10",1417.08
"1838dd9b8977065acf51d95e0053ea7a",computers_accessories,"2017-10",176.5
"18a349e75d307f4b4cc646a691ed4216",computers_accessories,"2017-10",106.4
"1c68394e931a64f90ea236c5ea590300",computers_accessories,"2017-10",923.55
"2156f2671501a81034d7d07f217609d0",computers_accessories,"2017-10",147.0
"229c3efbfb0ea2058de4ccdfbc3d784a",computers_accessories,"2017-10",654.0
"25c5c91f63607446a97b143d2d535d31",computers_accessories,"2017-10",6179.13
"2addf05f476d0637864454e93ba673d5",computers_accessories,"2017-10",1154.0
"2b3e4a2a3ea8e01938cabda2a3e5cc79",computers_accessories,"2017-10",1319.58
"2e3be8a987a30d7544dbbda6861cc14e",computers_accessories,"2017-10",126.979996
"34d1ca11b242c0fee2c834ae8d788566",computers_accessories,"2017-10",2112.4302
"36a968b544695394e4e9d7572688598f",computers_accessories,"2017-10",182.78
"3bb548e3cb7f70f28e3f11ee9dce0e59",computers_accessories,"2017-10",1388.28
"3bdff180c7e1f6551a643b99c265a120",computers_accessories,"2017-10",266.6
"4324dd16853115efb0fd9d0d131ba6f4",computers_accessories,"2017-10",158.26999
"45d33f715e24d15a6ccf5c17b3a23e3c",computers_accessories,"2017-10",179.98
"48162d548f5b1b11b9d29d1e01f75a61",computers_accessories,"2017-10",287.1
"4b5f66b7adcf57f1ecc0d3c07dd6b177",computers_accessories,"2017-10",1428.49
"4e922959ae960d389249c378d1c939f5",computers_accessories,"2017-10",217.0
"5656537e588803a555b8eb41f07a944b",computers_accessories,"2017-10",93.78
"5c6d4016c2a288f074fa0848a2b653d2",computers_accessories,"2017-10",311.0
"7040e82f899a04d1b434b795a43b4617",computers_accessories,"2017-10",19.9
"70a12e78e608ac31179aea7f8422044b",computers_accessories,"2017-10",550.0
"7178f9f4dd81dcef02f62acdf8151e01",computers_accessories,"2017-10",292.8
"7e3f87d16fb353f408d467e74fbd8014",computers_accessories,"2017-10",38.9
"85d9eb9ddc5d00ca9336a2219c97bb13",computers_accessories,"2017-10",598.1
"87142160b41353c4e5fca2360caf6f92",computers_accessories,"2017-10",1214.6001
"897060da8b9a21f655304d50fd935913",computers_accessories,"2017-10",1676.2303
"8b28d096634035667e8263d57ba3368c",computers_accessories,"2017-10",15.87
"8c16d1f32a54d92897cc437244442e1b",computers_accessories,"2017-10",184.68
"9646c3513289980f17226a2fc4720dbd",computers_accessories,"2017-10",46.9
"96493fab2fbb13a14d0c0e8772eef5c3",computers_accessories,"2017-10",437.0
"974cf2cb8f4b7add98709c30df02fe10",computers_accessories,"2017-10",96.99
"99eaacc9e6046db1c82b163c5f84869f",computers_accessories,"2017-10",42.99
"9c0e69c7bf2619675bbadf47b43f655a",computers_accessories,"2017-10",2257.5798
"9f505651f4a6abe901a56cdc21508025",computers_accessories,"2017-10",412.90997
a1043bafd471dff536d0c462352beb48,computers_accessories,"2017-10",2629.83
a81466620e46a6970b22ef40379fdfc9,computers_accessories,"2017-10",321.8
af4a0e4cfe1d9c26b6712b1be25a72e5,computers_accessories,"2017-10",483.82
b2ba3715d723d245138f291a6fe42594,computers_accessories,"2017-10",49.9
b499c00f28f4b7069ff6550af8c1348a,computers_accessories,"2017-10",29.99
bba74270a87732727b5a3b4fd9ac1c39,computers_accessories,"2017-10",89.99
bd0389da23d89b726abf911cccc54596,computers_accessories,"2017-10",684.4
be8e909810184b9b19e886129149d8e5,computers_accessories,"2017-10",44.99
c1ed9e3daf6154542826a6996af0fb8c,computers_accessories,"2017-10",15.0
c990d6cf976a5718aaedc539f383ab88,computers_accessories,"2017-10",28.9
ce27a3cc3c8cc1ea79d11e561e9bebb6,computers_accessories,"2017-10",30.0
d03698c2efd04a549382afa6623e27fb,computers_accessories,"2017-10",705.14
e21a1e8be4715b0fcfd5385643bc49c4,computers_accessories,"2017-10",39.8
e48cc16ab70bfa09e1401740dce0b3d7,computers_accessories,"2017-10",13.99
e49c26c3edfa46d227d5121a6b6e4d37,computers_accessories,"2017-10",222.98
e8b3a3a38279a82f0e5d006d5e5b7d2c,computers_accessories,"2017-10",1426.2001
e9bc59e7b60fc3063eb2290deda4cced,computers_accessories,"2017-10",921.3001
e9d99831abad74458942f21e16f33f92,computers_accessories,"2017-10",207.42003
ec8879960bd2221d5c32f8e12f7da711,computers_accessories,"2017-10",449.59998
ed4acab38528488b65a9a9c603ff024a,computers_accessories,"2017-10",89.99
f08a5b9dd6767129688d001acafc21e5,computers_accessories,"2017-10",3623.0898
f25e239052084705e17a982bc600ab2a,computers_accessories,"2017-10",1980.0
f27e33c6d29b5138fa9967bcd445b6d5,computers_accessories,"2017-10",64.9
f6122bc84774df1b372bdb3bb88ddb9f,computers_accessories,"2017-10",1399.99
f8db351d8c4c4c22c6835c19a46f01b0,computers_accessories,"2017-10",183.6
fbc14c0cf93505ef89f64665ffa4a7b5,computers_accessories,"2017-10",62.99
"0432ead42b6c8a0bdf68154add917fdf",consoles_games,"2017-10",79.8
"16090f2ca825584b5a147ab24aa30c86",consoles_games,"2017-10",638.0
"17e34d8224d27a541263c4c64b11a56b",consoles_games,"2017-10",223.64
"18a349e75d307f4b4cc646a691ed4216",consoles_games,"2017-10",279.3
"2c3d56f92f360fb89d849b84e8f50eae",consoles_games,"2017-10",43.5
"37515688008a7a40ac93e3b2e4ab203f",consoles_games,"2017-10",851.20026
"3a734b715d333a2588a3d54a0c9b8746",consoles_games,"2017-10",179.52
"43f8c9950d11ecd03a0304a49e010da6",consoles_games,"2017-10",743.93
"44073f8b7e41514de3b7815dd0237f4f",consoles_games,"2017-10",102.0
"522620dcb18a6b31cd7bdf73665113a9",consoles_games,"2017-10",219.0
"5b33b527da3c5b969cc99dc435cad09a",consoles_games,"2017-10",38.0
"66e0557ecc2b4dbea057e93f215f68d8",consoles_games,"2017-10",1262.0
"6e864f5c4669eff3d98140a07cc50202",consoles_games,"2017-10",17.91
"7299e27ed73d2ad986de7f7c77d919fa",consoles_games,"2017-10",991.91
"7ddcbb64b5bc1ef36ca8c151f6ec77df",consoles_games,"2017-10",3014.97
"8b28d096634035667e8263d57ba3368c",consoles_games,"2017-10",199.8
"8b321bb669392f5163d04c59e235e066",consoles_games,"2017-10",38.9
be8e909810184b9b19e886129149d8e5,consoles_games,"2017-10",19.99
e06f09ec0a4aca210779cf1cfc63cf19,consoles_games,"2017-10",767.0
e8b3a3a38279a82f0e5d006d5e5b7d2c,consoles_games,"2017-10",528.8
f41ce2e25237f9092cd8e6e7516c7a2f,consoles_games,"2017-10",270.0
fc906263ca5083d09dce42fe02247800,consoles_games,"2017-10",99.700005
"001cca7ae9ae17fb1caed9dfb1094831",construction_tools_construction,"2017-10",112.0
"17e34d8224d27a541263c4c64b11a56b",construction_tools_construction,"2017-10",41.4
"59b22a78efb79a4797979612b885db36",construction_tools_construction,"2017-10",1824.0
"83b08de96980757220871b31bf6cffca",construction_tools_construction,"2017-10",174.58
"8648b1e89e9b349e32d3741b30ec737e",construction_tools_construction,"2017-10",105.8
ab27bbbad5239bc31a34709275a70db4,construction_tools_construction,"2017-10",143.6
e0a366315b1b726b6c7832d664c0f530,construction_tools_construction,"2017-10",174.8
"1025f0e2d44d7041d6cf58b6550e0bfa",construction_tools_lights,"2017-10",500.0
"4a3ccda38b2129705f3fb522db62ca31",construction_tools_safety,"2017-10",782.5
"5656537e588803a555b8eb41f07a944b",construction_tools_safety,"2017-10",864.45
a23266650e7c84bb93fbbba502137478,construction_tools_safety,"2017-10",21.9
"05ff92fedb5be47920fea08e501238b9",cool_stuff,"2017-10",203.29999
"06e5eefc71ec47ae763c5c6f8db7064f",cool_stuff,"2017-10",169.97
"091065b789659bc3cd9af9cb3a6253ff",cool_stuff,"2017-10",690.0
"10076e5788b8ee532724bcd460baf762",cool_stuff,"2017-10",24.0
"12b9676b00f60f3b700e83af21824c0e",cool_stuff,"2017-10",2248.0
"1c68394e931a64f90ea236c5ea590300",cool_stuff,"2017-10",339.8
"1da3aeb70d7989d1e6d9b0e887f97c23",cool_stuff,"2017-10",71.939995
"23d7c96d4a1160db1c726b248601b25a",cool_stuff,"2017-10",137.8
"25e6ffe976bd75618accfe16cefcbd0d",cool_stuff,"2017-10",1435.0
"3504c0cb71d7fa48d967e0e4c94d59d9",cool_stuff,"2017-10",293.4
"36a968b544695394e4e9d7572688598f",cool_stuff,"2017-10",207.9
"4049512728d969bec69f84088b012416",cool_stuff,"2017-10",148.0
"41b39e28db005d9731d9d485a83b4c38",cool_stuff,"2017-10",94.4
"432c37c9dfba871172ec162e20118b8c",cool_stuff,"2017-10",125.0
"44073f8b7e41514de3b7815dd0237f4f",cool_stuff,"2017-10",224.5
"46dc3b2cc0980fb8ec44634e21d2718e",cool_stuff,"2017-10",679.97
"48436dade18ac8b2bce089ec2a041202",cool_stuff,"2017-10",713.1001
"4869f7a5dfa277a7dca6462dcf3b52b2",cool_stuff,"2017-10",198.9
"4b9750c8ad28220fe6702d4ecb7c898f",cool_stuff,"2017-10",41.9
"4e922959ae960d389249c378d1c939f5",cool_stuff,"2017-10",79.9
"530ec6109d11eaaf87999465c6afee01",cool_stuff,"2017-10",74.9
"537eb890efff034a88679788b647c564",cool_stuff,"2017-10",85.8
"562f8cfc51f265411f487d07e9c40e7f",cool_stuff,"2017-10",47.92
"5656537e588803a555b8eb41f07a944b",cool_stuff,"2017-10",46.89
"5c243662ce92d84573bfaff24c3e3700",cool_stuff,"2017-10",362.99
"5dceca129747e92ff8ef7a997dc4f8ca",cool_stuff,"2017-10",235.0
"5f1dc28029d2c244352a68107ec2b542",cool_stuff,"2017-10",22.3
"71039d19d4303bf9054d69e9a9236699",cool_stuff,"2017-10",299.8
"74bafed391319577bce6f4d2acc0589a",cool_stuff,"2017-10",349.0
"7a67c85e85bb2ce8582c35f2203ad736",cool_stuff,"2017-10",8955.319
"7aa4334be125fcdd2ba64b3180029f14",cool_stuff,"2017-10",114.5
"7ddcbb64b5bc1ef36ca8c151f6ec77df",cool_stuff,"2017-10",3380.77
"834f3294fba9f932f56edc879193f925",cool_stuff,"2017-10",4880.0
"8444e55c1f13cd5c179851e5ca5ebd00",cool_stuff,"2017-10",239.0
"850f4f8af5ea87287ac68de36e29107f",cool_stuff,"2017-10",3004.99
"8b8cfc8305aa441e4239358c9f6f2485",cool_stuff,"2017-10",968.0
"99002261c568a84cce14d43fcffb43ea",cool_stuff,"2017-10",120.0
"9f505651f4a6abe901a56cdc21508025",cool_stuff,"2017-10",29.99
a3a38f4affed601eb87a97788c949667,cool_stuff,"2017-10",139.8
a416b6a846a11724393025641d4edd5e,cool_stuff,"2017-10",386.4
a5cba26a62b8b4d0145b68b841e62e7f,cool_stuff,"2017-10",427.0
aac29b1b99776be73c3049939652091d,cool_stuff,"2017-10",354.5
b2ba3715d723d245138f291a6fe42594,cool_stuff,"2017-10",382.8
bba3293d6f5d5af2f415e004e8b93ae3,cool_stuff,"2017-10",819.0
bbad7e518d7af88a0897397ffdca1979,cool_stuff,"2017-10",99.9
bfd27a966d91cfaafdb25d076585f0da,cool_stuff,"2017-10",537.0
c0563dd588b775f2e37747ef6ad6c92c,cool_stuff,"2017-10",559.6
c500367424994318b9e779ff1ae9a330,cool_stuff,"2017-10",899.0
c68fb906c8f4b4b946d8386bfa6e5467,cool_stuff,"2017-10",114.4
c847e075301870dd144a116762eaff9a,cool_stuff,"2017-10",219.8
cac4c8e7b1ca6252d8f20b2fc1a2e4af,cool_stuff,"2017-10",69.99
cb8bcce248bb1fb274ba762d8b971456,cool_stuff,"2017-10",849.4
cd68562d3f44870c08922d380acae552,cool_stuff,"2017-10",990.0
ce27a3cc3c8cc1ea79d11e561e9bebb6,cool_stuff,"2017-10",40.0
da8622b14eb17ae2831f4ac5b9dab84a,cool_stuff,"2017-10",54.800003
dbb9b48c841a0e39e21f98e1a6b2ec3e,cool_stuff,"2017-10",109.979996
dc317f341ab0e22f39acbd9dbf9b4a1f,cool_stuff,"2017-10",3748.4995
e06f09ec0a4aca210779cf1cfc63cf19,cool_stuff,"2017-10",279.8
e9bc59e7b60fc3063eb2290deda4cced,cool_stuff,"2017-10",348.0
f27e33c6d29b5138fa9967bcd445b6d5,cool_stuff,"2017-10",179.70001
f5a590cf36251cf1162ea35bef76fe84,cool_stuff,"2017-10",1709.0
f8201cab383e484733266d1906e2fdfa,cool_stuff,"2017-10",94.9
f8db351d8c4c4c22c6835c19a46f01b0,cool_stuff,"2017-10",152.8
"7040e82f899a04d1b434b795a43b4617",costruction_tools_garden,"2017-10",79.8
"8bb48dc19fccaa8613b6229bf7f452a2",costruction_tools_garden,"2017-10",103.2
d51e0a403fe2e689ece6c73359d96e12,costruction_tools_garden,"2017-10",510.0
f19516b9ff26bfeb091b30108db4ddbd,costruction_tools_garden,"2017-10",53.9
c8467937e403e76a8ee9f0ab13f6f5ef,costruction_tools_tools,"2017-10",259.69998
dee656f0f566ed1aa85bd137c943f08f,costruction_tools_tools,"2017-10",29.9
eeb6de78f79159600292e314a77cbd18,costruction_tools_tools,"2017-10",729.0
e9779976487b77c6d4ac45f75ec7afe9,drinks,"2017-10",596.98
"75fbb52eda0cbc24f479d3b2fbfa8d3e",dvds_blu_ray,"2017-10",194.5
"128639473a139ac0f3e5f5ade55873a5",electronics,"2017-10",456.7999
"1838dd9b8977065acf51d95e0053ea7a",electronics,"2017-10",28.9
"20b54c376b794ed028df09a3cd88e8dc",electronics,"2017-10",77.97
"4e922959ae960d389249c378d1c939f5",electronics,"2017-10",87.0
"582d4f8675b945722eda7c0cb61ba4c7",electronics,"2017-10",53.489998
"6039e27294dc75811c0d8a39069f52c0",electronics,"2017-10",189.9
"6bb0724edf0b62fb91ac404873a97241",electronics,"2017-10",498.0
"7178f9f4dd81dcef02f62acdf8151e01",electronics,"2017-10",59.9
"8b321bb669392f5163d04c59e235e066",electronics,"2017-10",94.5
"96804ea39d96eb908e7c3afdb671bb9e",electronics,"2017-10",149.85
b2ba3715d723d245138f291a6fe42594,electronics,"2017-10",289.5
b499c00f28f4b7069ff6550af8c1348a,electronics,"2017-10",119.98
b4a476fbd28de64b1e347abf9089366a,electronics,"2017-10",210.0
cd68562d3f44870c08922d380acae552,electronics,"2017-10",76.0
e9d99831abad74458942f21e16f33f92,electronics,"2017-10",392.93
f27e33c6d29b5138fa9967bcd445b6d5,electronics,"2017-10",669.6
"0ea22c1cfbdc755f86b9b54b39c16043",fashion_bags_accessories,"2017-10",349.19998
"0ebd97a106433a45a4aebe57c1799778",fashion_bags_accessories,"2017-10",179.8
"1b8b75e227c9a9c100d0c210fb6176ce",fashion_bags_accessories,"2017-10",89.99
"1da3aeb70d7989d1e6d9b0e887f97c23",fashion_bags_accessories,"2017-10",123.96
"1f1bb1f0859883505541bdd6606193e5",fashion_bags_accessories,"2017-10",439.0
"20d83f3ef0e6925fd74bfd59170babf7",fashion_bags_accessories,"2017-10",219.4
"25e6ffe976bd75618accfe16cefcbd0d",fashion_bags_accessories,"2017-10",88.0
